Willy;HEROES;FOR_TIME;"3 Rounds For TIme

800 meter Run
5 Front Squats (225/155 lb)
200 meter Run
11 Chest-to-Bar Pull-Ups
400 meter Run
12 Kettlebell Swings (2/1.5 pood)"
Bruck;HEROES;FOR_TIME;"4 Rounds For Time

400 meter Run
24 Back Squats (185/135 lb)
24 Jerks (135/95 lb)"
Birchall;HEROES;FOR_TIME;"For Time

100 Back Squats (Bodyweight)

Perform 5 Burpees at the top of each minute"
Ronald Bucca;HEROES;FOR_TIME;"For Time

21 Pull-Ups
21 Thrusters (95/65 lb)
15 Snatches (95/65 lb)
15 Pull-Ups
15 Thrusters (95/65 lb)
10 Snatches (95/65 lb)
9 Pull-Ups
9 Thrusters (95/65 lb)
5 Snatches (95/65 lb)"
Pike;HEROES;FOR_TIME;"5 Rounds for Time

20 Thrusters (75/55 lb)
10 Strict Ring Dips
20 Push-Ups
10 Strict Handstand Push-Ups
50 meter Bear Crawl"
Ralph;HEROES;FOR_TIME;"4 Rounds For Time

8 Deadlifts (250/175 lb)
16 Burpees
3 Rope Climbs (15 ft)
600 meter Run"
Luce;HEROES;FOR_TIME;"3 Rounds For Time

1000 meter Run
10 Muscle-Ups
100 Air Squats"
Gaz;HEROES;FOR_TIME;"For Time

1000 meter Run
Ground-to-Overheads (accumulate 2,000 kg)
1000 meter Run"
CG-6535 (Mid County);HEROES;FOR_TIME;"4 Rounds for Time

800 meter Run
6 Handstand Push-Ups
5 Squat Clean-and-Jerks (155/115 lb)
3 Muscle-Ups
5 Burpee Box Jump-Overs (24/20 in)"
T;HEROES;FOR_TIME;"5 Rounds for Time

100-meter sprint
10 Squat Clean Thrusters (115/75 lb)
15 Kettlebell Swings (2/1.5 pood)
100 meter Sprint
2 minutes Rest"
Webster;HEROES;FOR_TIME;"6 Rounds for Time

28 Wall Ball Shots (20/14 lb, 10/9 ft)
400 meter Run
2 Clean-and-Jerks (225/155 lb)"
Crain;HEROES;FOR_TIME;"2 Rounds For Time

34 Push-Ups
50 yard Sprint
34 Deadlifts (135/95 lb)
50 yard Sprint
34 Box Jumps (24/20 in)
50 yard Sprint
34 Clean-and-Jerks (95/65 lb)
50 yard Sprint
34 Burpees
50 yard Sprint
34 Wall Ball Shots (20/14 lb)
50 yard Sprint
34 Pull-Ups
50 yard Sprint"
Peter Brennan;HEROES;FOR_TIME;"4 Rounds for Time

400 meter Run
10 Overhead Squats (95/65 lb)
10 Burpees"
Charlie;HEROES;FOR_TIME;"For Time

100 Burpee Pull-Ups
100 Double Unders"
Walsh;HEROES;FOR_TIME;"4 Rounds For Time

22 Burpee Pull-Ups
22 Back Squats (185/135 lb)
200 meter Run (45/35 lb plate overhead)"
Forrest;HEROES;FOR_TIME;"3 Rounds For Time

20 L-Pull-Ups
30 Toes-to-Bar
40 Burpees
800 meter Run"
Kevin A. Houston;HEROES;FOR_TIME;"3 Rounds For Time

200 meter Run
50 meter Farmers Walk (35/25 lb sandbag, each hand)
10 Burpees
10 meter Bear Crawl (forward and backwards)
400 meter Run
100 meter Farmers Walk (35/25 lb sandbag, each hand)
20 Burpees
10 meter Bear Crawl (forward and backwards)
600 meter Run
150 meter Farmers Walk (35/25 lb sandbag, each hand)
30 Burpees
30 meter Bear Crawl (forward and backwards)

Wear a weight vest (20/14 lb) (except during the run)."
Slob;HEROES;FOR_TIME;"For Time

2000 meter Run
50 Pull-Ups
50 Thrusters (40/30 kg)
2000 meter Row"
David Markland;HEROES;FOR_TIME;"5 Rounds for Time

5 Clean-and-Jerks (60/40 kg)
20 Pull-Ups
30 Push-Ups
40 Sit-Ups
50 Air Squats"
Oz;HEROES;FOR_TIME;"For Time

100 Squat Clean Thrusters (40/20 kg)"
Joseva;HEROES;FOR_TIME;"15-12-9 Reps for Time

Bench Presses (bodyweight)
Deadlifts (bodyweight)
Power Cleans (bodyweight)"
Shawn;HEROES;FOR_TIME;"For Time

5 mile Run

After each 5 minute run interval:
50 Air Squats
50 Push-Ups"
Michael Clarke;HEROES;FOR_TIME;"For Time

21 Overhead Squats (95/65 lb)
9 Burpee Box Jumps (24/20 in)
500 meter Row
15 Overhead Squats (95/65 lb)
15 Burpee Box Jumps (24/20 in)
500 meter Row
9 Overhead Squats (95/65 lb)
21 Burpee Box Jumps (24/20 in)
500 meter Row"
Frank Bonomo;HEROES;FOR_TIME;"For Time

30 Hang Squat Cleans (155/105 lb)
30 Pull-Ups"
Noah;HEROES;FOR_TIME;"For Time

Buy-in: 67 Push-Ups

Then, 3 Rounds of:
800 meter Run
23 Pull-Ups
23 Wall Ball Shots
21 Deadlifts (165/105 lb)

Cash-out: 67 Push-Ups"
Tama;HEROES;FOR_TIME;"For Time

800 meter Single-Arm Barbell Farmers Carry (45/35 lb)
31 Toes-to-Bars
31 Push-Ups
31 Front Squats (95/65 lb)
400 meter Single-Arm Barbell Farmers Carry (95/65 lb)
31 Toes-to-Bars
31 Push-Ups
31 Hang Power Cleans (135/95 lb)
200 meter Single-Arm Barbell Farmers Carry (135/95 lb)"
Jonno;HEROES;FOR_TIME;"Three Parts For Time

3 Rounds of:
5 Hang Power Cleans (40/30 kg)
10 Push Presses (40/30 kg)
15 Back Squats (40/30 kg)
800 meter Run

3 Rounds of: 
5 Overhead Squats (40/30 kg)
10 Sumo Deadlift High-Pulls (40/30 kg)
15 Front Squats (40/30 kg)
30 Ball Slams (30/20 lb)

3 Rounds of: 
5 Power Cleans (40/30 kg)
10 Squat Cleans (40/30 kg)
15 Deadlifts (40/30 kg)
30 Box Jumps (24/20 in)"
Paul;HEROES;FOR_TIME;"5 Rounds For Time

50 Double-Unders
35 Knees-to-Elbows
20 yard Overhead Walk (185/135 lb)"
Butters;HEROES;FOR_TIME;"For Time

1 mile Run
6 Tire Flips
17 Pull-Ups
1 mile Run
7 Kettlebell Snatches (53/35 lb)
15 Deadlifts (225/155 lb)
10 Sandbag Ground to Over-the Shoulders"
Weijdt;HEROES;FOR_TIME;"5 Rounds for Time

19 Chest-to-Bar Pull-Ups
12 Box Jumps (30/24 in)
8 Squat Cleans (75/45 kg)"
Josh;HEROES;FOR_TIME;"For Time

21 Overhead Squats (95/65 lb)
42 Pull-Ups
15 Overhead Squats (95/65 lb)
30 Pull-Ups
9 Overhead Squats (95/65 lb)
18 Pull-Ups"
Ship;HEROES;FOR_TIME;"9 Rounds For Time

7 Squat Clean (185/135 lb)
8 Burpee Box Jump (36/30 in)"
Tully;HEROES;FOR_TIME;"4 Rounds For Time

200 meter Swim
23 Dumbell Squat Cleans (2 x 40/30 lb)
"
Alan Cameron;HEROES;FOR_TIME;"21-15-9 Reps for Time

Overhead Squats (45/30 kg)
Handstand Push-Ups
GHD Sit-Ups"
Lumpy;HEROES;FOR_TIME;"3 Rounds for Time

250 meter Row 
6 Power Cleans (135/95 lb)
6 Thrusters (135/95 lb)
9 Deadlifts (135/95 lb) 
9 Sumo Deadlift High-Pulls (135/95 lb)"
Wilmot;HEROES;FOR_TIME;"6 Rounds For Time

50 Air Squats
25 Ring Dips"
Michael Brennan;HEROES;FOR_TIME;"5-10-15-20 Reps for Time

Burpee Pull-Ups
Wall Ball Shots (20/14 lb)
Power Snatches (135/95 lb)"
Garrett;HEROES;FOR_TIME;"3 Rounds For Time

75 Air Squats
25 Ring Handstand Push-Ups
25 L-Pull-Ups"
Cameron;HEROES;FOR_TIME;"For Time

50 Walking Lunges
25 Chest-to-Bar Pull-Ups
50 Box Jumps (24/20 in)
25 Triple-Unders
50 Back Extensions
25 Ring Dips
50 Knees-to-Elbows
25 Wall Ball ""2-for-1's"" (20/14 lb)
50 Sit-Ups
5 Rope Climb (15 ft)"
Dana Hannon;HEROES;FOR_TIME;"For Time

26 Power Cleans (95/65 lb)
100 Double Unders
(Break or Trip: 5 Burpees)
100 Kettlebell Swings (16/12 kg)
(Break: 1 Wall Climb)
26 Power Snatch (95/65 lb)"
McCluskey;HEROES;FOR_TIME;"3 Rounds For TIme

9 Muscle-Ups
15 Burpee Pull-Ups
21 Pull-Ups
800 meter Run

Wear a weight vest (20/14 lb)"
Dae Han;HEROES;FOR_TIME;"3 Rounds For Time

800 meter Run (with 45/35 lb barbell)
3 Rope Climbs (15 ft)
12 Thrusters (135/95 lb)
"
Amer;HEROES;FOR_TIME;"4 Rounds for Time

3 Deadlifts (1.5 x Bodyweight)
6 Burpees
9 Box Jumps (24/20 in)"
Weaver;HEROES;FOR_TIME;"4 Round For Time

10 L-Pull-Ups
15 Push-Ups
15 Chest-to-Bar Pull-Ups
15 Push-Ups
20 Pull-Ups
15 Push-Ups"
Anthony Raspa;HEROES;FOR_TIME;"For Time

7,425 meter Row
9 Handstand Push-Ups
17 Hang Power Cleans (135/95 lb)
19 Pull-Ups
90 Sit-Ups
145 Jumping Jacks"
Hall;HEROES;FOR_TIME;"5 Rounds for Time

3 Cleans (225/155 lb)
200 meter Sprint
20 Kettlebell Snatches (1.5/1 pood) (10 each arm)
2 minutes Rest"
Sgt. Michael Smith;HEROES;FOR_TIME;"For Time

1960 meter Row

Then, 10 Rounds of:
8 Wall Ball Shots (20/14 lb)
27 Double-Unders
7 Push-Ups
7 Pull-Ups

Then, 2016 meter Run"
Yeti;HEROES;FOR_TIME;"For Time

25 Pull-Ups
10 Muscle-Ups
1.5 mile Run
10 Muscle-Ups
25 Pull-Ups"
Liam;HEROES;FOR_TIME;"For Time

800 meter Run (with 45 lb Plate)
100 Toes-to-Bars
50 Front Squats (155/105 lb)
10 Rope Climbs (15 ft)
800 meter Run (with 45 lb Plate)"
Gary Box;HEROES;FOR_TIME;"For Time

10 Back Squats (275/185 lb)
10 Burpee Box Jumps (24/20 in)
10 Front Squats (225/155 lb)
10 Burpee Box Jumps (24/20 in)
10 Cleans (185/135 lb)
10 Burpee Box Jumps (24/20 in)
10 Snatches (135/95 lb)
10 Burpee Box Jumps (24/20 in)"
B-1;HEROES;FOR_TIME;"3 Rounds for Time

400 meter Run
21 Kettlebell Swings (1.5/1 pood)
15 Knees-to-Elbow
9 Ring Dips"
Lee;HEROES;FOR_TIME;"5 Rounds For Time

400 meter Run
1 Deadlift (345/225 lb)
3 Squat Cleans (185/135 lb)
5 Push Jerks (185/135 lb)
3 Muscle-Ups
1 Rope Climb (15 ft)
"
DRD;HEROES;FOR_TIME;"5 Rounds for Time

12 Box Jumps (24/20 in)
7 Deadlifts (225/155 lb)
55 Double-Unders
11 Pull-Ups
19 Russian Kettlebell Swings (70/53 lb)
96 meter Row"
UK Armed Forces Day;HEROES;FOR_TIME;"7 Rounds for Time

29 Wall Ball Shots (9/7 kg)
6 Clean-and-Jerks (60/40 kg)
13 Pull-Ups"
Taylor;HEROES;FOR_TIME;"4 Rounds for Time

400 meter Run
5 Burpee Muscle-Ups

Wear a weight vest (20/14 lb)"
Vijay;HEROES;FOR_TIME;"50-40-30-20-10 Reps for Time

Burpee Pull-Ups
Sit-Ups"
Paul (Pena);HEROES;FOR_TIME;"7 Rounds for Time

100 meter Sprint
19 Kettlebell Swings (2/1.5 pood)
10 Burpee Box Jumps (24/20 in)
3 minutes Rest"
Frederick Ill Jr.;HEROES;FOR_TIME;"For Time

30 Snatches (70% BW)

3 Bar Facing Burpees at the top of each minute"
Thomas Butler;HEROES;FOR_TIME;"15-12-9-6-3 Reps for Time

Hang Cleans (135/95 lb)
Wall Ball Shots (20/14 lb)"
Matthew Thomas;HEROES;FOR_TIME;"21-15-9 Reps for Time

Squat Snatches (42.5/32.5 kg)
Push-Ups"
Kyle;HEROES;FOR_TIME;"4 Rounds for Time

7 Deadlifts (300/195 lb)
40 Pull-Ups
40 Ring Dips
40 Box Jumps (24/20 in)
40 Wall Ball Shots (20/14 lb)"
Wheeler;HEROES;FOR_TIME;"For Time

21 Flutter Kicks (4-count)
2100 meter Run

Then, 4 rounds of:
10 Pull-Ups
22 Sit-Ups
15 Push-Ups
11 Burpees
20 Air Squats"
Ozzy;HEROES;FOR_TIME;"7 Rounds For Time

11 Deficit Handstand Push-Ups (6/4 in)
1,000 meter Run"
Pidgeon;HEROES;FOR_TIME;"7 Rounds for Time

7 Sumo Deadlift High-Pulls (95/65 lb)
16 Box Jumps (24/20 in)
45 Double-Unders

Cash out:
2016 meter Row

Wear a weight vest (20/14 lb)"
Jonesy;HEROES;FOR_TIME;"6 Rounds for Time

400 meter Run
6-5-4-3-2-1 Rope Climbs"
Magpie;HEROES;FOR_TIME;"3 Rounds For Time

800 meter Run
20 Knees-to-Elbows
30 Kettlebell Swings (24/16 kg)
40 Sumo Deadlift High-Pulls (40/30 kg)"
Nickman;HEROES;FOR_TIME;"10 Rounds For Time

200 meter Farmers Carry (55/35 lb)
10 Weighted Pull-Ups (35/25 lb)
20 Dumbbell Power Snatches (55/35 lb), alternating"
Andre Fletcher;HEROES;FOR_TIME;"5 Rounds for Time

21 Deadlifts (65/45 lb)
15 Cleans (85/65 lb)
9 Push Presses (105/85 lb)"
April 2nd;HEROES;FOR_TIME;"For Time

38 Heel Claps

Then, 4 Rounds of:
400 meter Run
2 Rope Climbs
20 Burpee Box Jumps (24/20 in)
6 Pull-Ups

Then:
1 mile Run

All with a weight vest (20/14 lb)"
Kutschbach;HEROES;FOR_TIME;"7 Rounds For Time

11 Back Squats (185/135 lb) 
10 Jerks (135/95 lb)"
Brehm;HEROES;FOR_TIME;"For Time

10 Rope Climbs (15 ft)
20 Back Squats (225 lb)
30 Handstand Push-Ups
40 calorie Row"
Tyler;HEROES;FOR_TIME;"5 Rounds For Time

7 Muscle-Ups
21 Sumo-Deadlift High-Pulls (95/65 lb)"
Lindskog;HEROES;FOR_TIME;"5 Rounds for Time

500 meter Run
20 Box Jumps
20 Pull-Ups
5 Handstand Push-Ups"
Miron (Mirosław Łucki);HEROES;FOR_TIME;"5 Rounds for Time:

800 meter Run
23 Back Squats (¾ Body Weight)
13 Deadlifts (1 ½ Body Weight)"
Moon;HEROES;FOR_TIME;"7 Rounds For Time

10 Hang Split Snatch, Right Arm (40/30 lb)
1 Rope Climb (15 ft)
10 Hang Split Snatch, Left Arm (40/30 lb)
1 Rope Climb (15 ft)
"
Freiwald;HEROES;FOR_TIME;"For Time

1 mile Run
100 Chest-to-Bar Pull-Ups
200 Burpees
300 2-count Flutter Kicks
1 mile Run

Every 6 minutes perform:
9 Toes-to-Bars
11 Sit-Ups"
Wyk;HEROES;FOR_TIME;"5 Rounds for Time

5 Front Squats (225/155 lb)
5 Rope Climbs (15 ft)
400 meter Run (45/35 lb plate)"
Giff;HEROES;FOR_TIME;"4 Rounds for Time

800 meter Run
24 Power Snatches (75/55 lb)
4 Bar Muscle-Ups
4 Turkish Get-Ups (54/35 lb) (alternating)"
Lt John;HEROES;FOR_TIME;"3 Rounds for Time

Max Unbroken Clean-and-Jerks (BW)
400 meter Run
15 GHD Sit-Ups"
Dragon;HEROES;FOR_TIME;"For Time

5k Run
4 minutes to find 4 rep max Deadlift
5k Run
4 minutes to find 4 rep max Push Jerk"
War Frank;HEROES;FOR_TIME;"3 Rounds For Time

25 Muscle-Ups
100 Air Squats
35 GHD Sit-Ups"
Davo;HEROES;FOR_TIME;"For Time

400 meter Run
21 Thrusters (40/20 kg)
400 meter Run
21 Pull-Ups
400 meter Run
15 Sumo Deadlift High-Pulls (40/20 kg)
400 meter Run
15 Ring Dips
400 meter Run
9 Handstand Push-Ups
400 meter Run
9 Overhead Squats (40/20 kg)"
Woehlke;HEROES;FOR_TIME;"3 Rounds, Each for Time

4 Jerks (185/135 lb)
5 Front Squats (185/135 lb)
6 Power Cleans (185/135 lb)
40 Pull-Ups
50 Push-Ups
60 Sit-Ups

3 minutes Rest between rounds"
Smudge;HEROES;FOR_TIME;"3 Rounds for Time

5 Muscle-Ups
10 Squat Cleans (60/40 kg)
20 GHD Sit-Ups"
Karl Joseph;HEROES;FOR_TIME;"21-15-9 Reps for Time

Push Presses (135/95 lb)
30 Box Jumps (24/20 in)
Overhead Squats (135/95 lb)"
Meadows;HEROES;FOR_TIME;"For Time

20 Muscle-Ups
25 Lowers from Inverted Hang on the Rings
30 Ring Handstand Push-Ups
35 Ring Rows
40 Ring Push-Ups"
Dobogai;HEROES;FOR_TIME;"7 Rounds For Time

8 Muscle-Ups
22 Yard Farmer Carry (50/40 lb dumbells)"
Batra;HEROES;FOR_TIME;"For Time

Buy-In: 100 Double-Unders

Then, 5 Round of: 
20 Pull-Ups
15 Kettlebell Snatches (20/12 kg)
10 Kettlebell Step-Up Presses (24/20 in, 20/12 kg)
15 Kettlebell Snatches (20/12 kg)
20 Ring Dips 

Cash Out: 100 Double-Unders"
James Prosser;HEROES;FOR_TIME;"For Time

100 Muscle-Ups"
Paul 4179;HEROES;FOR_TIME;"9 Rounds for Time

4 Strict Pull-Ups
1 Deadlift (275/185 lb)
7 Burpees
9 Double Unders
100 meter Run"
Dempsey;HEROES;FOR_TIME;"3 Rounds for Time

50 Wall Ball Shots (20/14 lb)
50 Med Ball Push-Ups (20/14 lb)
50 Ball Slams (20/14 lb)"
Evans;HEROES;FOR_TIME;"For Time

100 Push-Ups
100 Kettlebell Swings (24/16 kg)
100 Toes-to-Bars
100 ft Rope Climbs (accumulate over multiple ascents)"
Sebena;HEROES;FOR_TIME;"For Time

2012 meter Row
30 seconds Rest
12 Burpee Box Jumps (30/24 in)
24 Thrusters (135/95 lb)
12 Burpee Box Jumps (30/24 in)
24 Thrusters (135/95 lb)
30 seconds Rest
2012 meter Row"
Swasey;HEROES;FOR_TIME;"For Time

32 Chest-to-Bar Pull-Ups
32 Wall Balls (20/14 lb)
32 Cleans (135/85 lb)
3.2 mile Run"
Ashley Birt;HEROES;FOR_TIME;"11 Rounds for Time

29 meter Shuttle Run
10 Burpees
10 Sit-Ups
10 Thrusters (20/15 kg)"
Millar;HEROES;FOR_TIME;"3 Rounds for Time

7 Muscle-Ups
14 Thrusters (40/30 kg)
21 GHD Sit-Ups"
Matty Brown;HEROES;FOR_TIME;"3 Rounds for Time

4 Clusters (135/115 lb)
9 Single-Arm Kettlebell Clean and Presses (53/44 lb)
20 ft Back Rack Walking lunges (135/95 lb)
18 Deadlifts (135/95 lb)

Cash-In: 49 Pull-Ups
Cash-Out: 49 Pull-Ups"
Team 1776;BENCHMARK;FOR_TIME;"For Time (in a Team of Three)

Kettlebell Swings (53/35 lb)
Box Jumps (24/20 in)
Air Squats
Push-Ups
Burpees
Pull-ups
Sit-Ups
Row (calories)
Double-Unders
Wall Balls (20/14 lb)
Ball Slams (30/20 lb)
Dumbbell Push Press (45/35 lb)

As a team, complete a total of 1776 reps of all movements, in any order."
Grace;BENCHMARK;FOR_TIME;"For Time

30 Clean-and-Jerks (135/95 lb)"
Filthy Fifty;BENCHMARK;FOR_TIME;"For Time

50 Box Jumps (24/20 in)
50 Jumping Pull-Ups
50 Kettlebell Swings (1/.75 pood)
50 Walking Lunges
50 Knees-to-Elbows
50 Push Press (45/35 lb)
50 Back Extensions
50 Wall Balls (20/14 lb)
50 Burpees
50 Double-Unders"
7/4/1776;BENCHMARK;FOR_TIME;"7 Rounds For Time

4 Bench Presses (245/165 lb)
17 Hip Extensions

Cash Out: 76 calorie Row"
1776;BENCHMARK;FOR_TIME;"4 Rounds For Time

17 Overhead Walking Lunges (45/25 lb Plate)
7 Ring Dips
6 Thrusters (135/95 lb)"
300 (CompTrain);BENCHMARK;FOR_TIME;"10 Rounds for Time

5 Strict Chest-to-Bar Pull-Ups
10 “X” Dumbbell Movement (70/50 lb) 
15 GHD Sit-Ups

Round 1 – Dumbbell Push Press
Round 2 – Dumbbell Burpees
Round 3 – Dumbbell Power Cleans
Round 4 – Dumbbell Bench Press
Round 5 – Dumbbell Lunge Steps
Round 6 – Dumbbell Front Squats
Round 7 – Dumbbell Bent Over Rows
Round 8 – Alternating Dumbbell Snatches 
Round 9 – Dumbbell Deadlifts
Round 10 – Dumbbell Thrusters"
Fat Amy;BENCHMARK;FOR_TIME;"For Time

50 Air Squats
10 Burpees
40 Sit-Ups
10 Burpees
30 Lunges (alternating legs)
10 Burpees
20 Kettlebell Swings (1.5/1 pood)
10 Burpees
10 meter Bear Crawl
10 Burpees
20 Kettlebell Swings (1.5/1 pood)
10 Burpees
30 Lunges (alternating legs)
10 Burpees
40 Sit-Ups
10 Burpees
50 Air Squats"
The 300;BENCHMARK;FOR_TIME;"For Time

25 Pull-Ups
50 Deadlifts (135/95 lb)
50 Push-Ups 
50 Box Jumps (24/20 in)
50 Floor Wipers (135/95 lb) (one count)
50 Kettlebell Clean-and-Press (1/.75 Pood) (alternating)
25 Pull-Ups"
Dirty Thirty;BENCHMARK;FOR_TIME;"For Time

30 Box Jumps (24/20 in)
30 Jumping Pull-Ups
30 Kettlebell Swings (35/26 lb)
30 Lunges
30 Knees-to-Elbows
30 Push Press (45/35 lb)
30 Back Extensions
30 Wall Balls (20/14 lb)
30 Burpees
30 Double-Unders"
Air Force;BENCHMARK;FOR_TIME;"For Time

20 Thrusters (95/65 lbs)
20 Sumo Deadlift High-Pulls (95/65 lbs)
20 Push Jerks (95/65 lbs)
20 Overhead Squats (95/65 lbs)
20 Front Squats (95/65 lbs)

4 Burpees at the top of each minute"
Kalsu;BENCHMARK;FOR_TIME;"For Time

100 Thrusters (135/95 lb)

5 Burpees at the top of every minute"
Painstorm XII;BENCHMARK;FOR_TIME;"For Time

400 meter Run
50 Back Squats
50 Front Squats
50 Overhead Squats
400 meter Run
50 Shoulder Presses
50 Push Presses
50 Push Jerks
400 meter Run
50 Hang Power Cleans
50 Hang Power Snatches
400 meter Run

Perform all barbell movements with an olympic bar only (45/35 lb). Run without the bar."
18;BENCHMARK;FOR_TIME;"21-15-9 Reps for Time of:

Dumbbell Snatches (50/35 lb)
Over-Dumbbell Burpees"
King Kong;BENCHMARK;FOR_TIME;"3 Rounds For Time

1 Deadlift (455/320 lb)
2 Muscle-Ups
3 Squat Cleans (250/175 lb)
4 Handstand Push Ups"
Baseline;BENCHMARK;FOR_TIME;"For time

500 Meter Row
40 Air Squats
30 Sit-Ups
20 Push-Ups
10 Pull-Ups"
Oh No Curtis P;BENCHMARK;FOR_TIME;"For Time

100 Curtis P's (105/70 lb)"
Hotel Hell;BENCHMARK;FOR_TIME;"For Time

100 Dumbbell Thrusters (35/25 lb)

5 Burpees at the Top of Each Minute"
Big Bang;BENCHMARK;FOR_TIME;"For Time

50 Power Cleans (225/155 lb)"
Break Up / Make Up;BENCHMARK;FOR_TIME;"Two Parts (with a Partner)

Part A: ""The Break Up"" - EMOM for As Long As Possible:
1st minute: 1 Push Press (125/85 lb) + 1 Burpee
2nd minute: 2 Push Presses (125/85 lb) + 2 Burpees
3rd minute: 3 Push Presses (125/85 lb) + 3 Burpees
etc...

10 minutes Rest

Part B: ""The Make Up"" - 6 Rounds (alternating) for Time of:
5 Squat Cleans (125/85 lb)
10 Pull-Ups
200 meter Row

One partner completes a round while the other performs a Max L-Sit, then rests."
Fatal 40;BENCHMARK;FOR_TIME;"For Time

40 Wall Balls (20/14 lb)
40 Hang Cleans (95/65 lb)
40 Pull-Ups
40 Deadlifts (95/65 lb)
40 Push-Ups
40 Box Jumps (24/20 in)
40 Kettlebell Swings (1.5/1 pood)
40 Toes-to-Bar
40 Air Squats
40 Hang Snatches (95/65 lb)
40 Double-Unders 
40 Sit-Ups
40 Burpees

400 meter Run at start and after each 40-rep movement"
Christine;BENCHMARK;FOR_TIME;"3 Rounds for Time

500 meter Row
12 Deadlifts (Bodyweight)
21 Box Jumps (24/20 in)"
D-Day Partner WOD;BENCHMARK;FOR_TIME;"For Time (with a Partner)

Phase 1: ""Overlord""
1944 meter Row

Phase 2: ""Airborne Drop""
60 Pull-Ups
300 meter Run

Phase 3: ""Omaha Beach""
6 50 meter Alternating Sled Drags
300 meter Run

Phase 4: ""Utah Beach""
60 Weighted Push-Ups
300 meter Run

Phase 5: ""Gold Beach""
60 Kettlebell Swings
300 meter Run

Phase 6: ""Sword Beach""
60 Thrusters (45/35 lb)
300 meter Run

Phase 7: ""Juno Beach""
60 Man-on-Fire Burpees
300 meter Run"
The Longest Mile;BENCHMARK;FOR_TIME;"4 Rounds for Time

10 Burpees
100 meter Run
10 Air Squats
100 meter Run
10 Push-Ups
100 meter Run
10 Sit-Ups
100 meter Run"
The Hateful Eight;BENCHMARK;FOR_TIME;"8 Rounds for Time

8 Push-Ups
8 GHD Sit-Ups
8 Air Squats
8 Pull-Ups
8 Deadlifts (95/65 lb)
8 Hang Power Cleans (95/65 lb)
8 Shoulder-to-Overheads (95/65 lb)
8 calorie Row"
Durante Core;BENCHMARK;FOR_TIME;"5 Rounds

10 Hollow Rocks
10 V-Ups
10 Tuck Ups
10 second Hollow Hold
1 minute Rest"
Felix the Cat;BENCHMARK;FOR_TIME;"6 Rounds for Time

9 Burpees
9 Box Jumps (24/20 in)
9 Pull-Ups
9 Thrusters (40/20 kg)
9 Toes-to-Bar

With a weight vest (20/14 lb)"
Painstorm XXI;BENCHMARK;FOR_TIME;"For time

30 Burpees
30 Deadlifts
30 Burpees
30 Cleans
30 Burpees
30 Strict Presses
30 Burpees
30 Push Presses
30 Burpees
30 Jerks
30 Burpees
30 Swings
30 Burpees
30 Sumo Deadlift HIgh-Pulls
30 Burpees
30 Snatches (Left Hand)
30 Burpees
30 Snatches (Right Hand)
30 Burpees
30 Man Makers"
Yvonne;BENCHMARK;FOR_TIME;"For Time (with a Partner)

76 Air Squats
76 Dumbbell Push Presses (50/30 lb)
76 AbMat Sit-Ups
76 Wall Ball Shots (20/14 lb)
76 Burpees
76 Medball Twists (20/14 lb)
76 Push-Ups
76 Kettlebell Swings (53/35 lb)
76 Dumbbell Thrusters (50/30 lb)
400 meter Run with Partner"
12 Days of Christmas;BENCHMARK;FOR_TIME;"For Time

1 Sumo Deadlift High-Pull (75/55 lb)
2 Thrusters (75/55 lb)
3 Push Press (75/55 lb)
4 Power Cleans (75/55 lb)
5 Power Snatches (75/55 lb)
6 Kettlebell Swings (53/35 lb)
7 Pull-Ups
8 Knees-to-Elbows
9 Box Jumps (24/20 in)
10 Double-Unders
11 Burpees 
12 Overhead Walking Lunges (45/25 lb Plate)"
Deck of Death;BENCHMARK;FOR_TIME;"Complete the Deck For Time

Draw cards from a standard 52-card deck plus 2 Jokers. Each card drawn determines which exercise to do and the number of reps.

Suit determines the exercise:
Hearts = Push-Ups
Diamonds = Sit-Ups
Clubs = Air Squats
Spades = Box jumps (24/20 in)

Card value determines the number of reps (face cards = 10, Aces = 11).

Jokers = 15 Burpees"
Painstorm XV;BENCHMARK;FOR_TIME;"7 Rounds for Time

10 Man Makers
20 Dumbbell Deadlifts
30 Single-Arm Dumbbell Snatches (15 per side)
40 Single-Arm Overhead Lunges (20 per side)
50 Dumbbell Swings

Use one pair of dumbbells throughout (pick your own weight)"
Flight Simulator;BENCHMARK;FOR_TIME;"For Time

5-10-15-20-25-30-35-40-45-50-45-40-35-30-25-20-15-10-5
Unbroken Double-Unders"
Makimba;BENCHMARK;FOR_TIME;"15-10-5 Reps for Time

Dumbbell Thrusters (10 lb)
Air Squats
Burpees"
Lindsay;BENCHMARK;FOR_TIME;"For Time

24 calorie Row
24 Box Jumps/Box Step Ups
24 Push-Ups
24 Snatches (75/55 lb)
24 Pull-Ups
24 Burpees
24 Thrusters (75/55 lb)
24 Air Squats
24 AbMat Sit-Ups
24 Clean-and-Jerks (75/55 lb)
2 x 400 meter Run
24 Walking Lunges
24 Push Presses (75/55 lb)
24 Kettlebell Swings (53/35 lb)
24 Front Squats (75/55 lb)
24 Toes-to-Bars/Knee Raises
24 Overhead Squats
24 Ring Dips
24 Wall Ball Shots (20/14 lb)
24 Double Unders
24 Handstand Push-Ups
24 Kettlebell Snatches (53/35 lb) (alternating)
24 Deadlifts (75/55 lb)
24 Hang Squat Cleans (75/55 lb)"
